Date,AAPL,FB,MSFT,TSLA
2020-04-22,67.98948669433594,182.27999877929688,169.9906463623047,146.4219970703125
2020-04-23,67.7259750366211,185.1300048828125,167.93333435058594,141.12600708007812
2020-04-24,69.68121337890625,190.07000732421875,170.9996795654297,145.02999877929688
2020-04-27,69.73046875,187.5,170.5098419189453,159.75
2020-04-28,68.60018157958984,182.91000366210938,166.35609436035156,153.82400512695312
2020-04-29,70.8533706665039,194.19000244140625,173.82107543945312,160.1020050048828
2020-04-30,72.34809875488281,204.7100067138672,175.56488037109375,156.37600708007812
2020-05-01,71.18333435058594,202.27000427246094,171.019287109375,140.26400756835938
2020-05-04,72.19049835205078,205.25999450683594,175.202392578125,152.23800659179688
2020-05-05,73.27397918701172,207.07000732421875,177.08335876464844,153.64199829101562
2020-05-06,74.02998352050781,208.47000122070312,178.82716369628906,156.51600646972656
2020-05-07,74.79582214355469,211.25999450683594,179.86561584472656,156.00799560546875
2020-05-08,76.5760726928711,212.35000610351562,180.9236297607422,163.88400268554688
2020-05-11,77.7810287475586,213.17999267578125,182.94174194335938,162.25799560546875
2020-05-12,76.89213562011719,210.10000610351562,178.79776000976562,161.8820037841797
2020-05-13,75.9637222290039,205.10000610351562,176.09390258789062,158.19200134277344
2020-05-14,76.43040466308594,206.80999755859375,176.8580322265625,160.66600036621094
2020-05-15,75.9785385131836,210.8800048828125,179.43453979492188,159.83399963378906
2020-05-18,77.76868438720703,213.19000244140625,181.14895629882812,162.7259979248047
2020-05-19,77.31930541992188,216.8800048828125,179.8949737548828,161.6020050048828
2020-05-20,78.82300567626953,229.97000122070312,182.39024353027344,163.11199951171875
2020-05-21,78.23535919189453,231.38999938964844,180.19952392578125,165.52000427246094
2020-05-22,78.73905944824219,234.91000366210938,180.27810668945312,163.37600708007812
2020-05-26,78.20571899414062,232.1999969482422,178.372314453125,163.7740020751953
2020-05-27,78.54647064208984,229.13999938964844,178.6080780029297,164.04600524902344
2020-05-28,78.5810317993164,225.4600067138672,178.20526123046875,161.16200256347656
2020-05-29,78.50448608398438,225.08999633789062,180.022705078125,167.0
2020-06-01,79.46993255615234,231.91000366210938,179.61009216308594,179.6199951171875
2020-06-02,79.83783721923828,232.72000122070312,181.65347290039062,176.31199645996094
2020-06-03,80.27735137939453,230.16000366210938,182.0955352783203,176.5919952392578
2020-06-04,79.58598327636719,226.2899932861328,179.69850158691406,172.87600708007812
2020-06-05,81.85267639160156,230.77000427246094,183.9031219482422,177.1320037841797
2020-06-08,82.33663177490234,231.39999389648438,185.04270935058594,189.98399353027344
2020-06-09,84.93665313720703,238.6699981689453,186.45733642578125,188.13400268554688
2020-06-10,87.12187194824219,236.72999572753906,193.3733673095703,205.00999450683594
2020-06-11,82.9391098022461,224.42999267578125,182.98953247070312,194.5679931640625
2020-06-12,83.65515899658203,228.5800018310547,184.43362426757812,187.05599975585938
2020-06-15,84.68974304199219,232.5,185.6125030517578,198.17999267578125
2020-06-16,86.93419647216797,235.64999389648438,190.1609649658203,196.42599487304688
2020-06-17,86.81321716308594,235.52999877929688,190.81915283203125,198.35800170898438
2020-06-18,86.8478012084961,235.94000244140625,192.8625030517578,200.79200744628906
2020-06-19,86.35147857666016,238.7899932861328,191.71315002441406,200.17999267578125
2020-06-22,88.61076354980469,239.22000122070312,197.0376739501953,198.86399841308594
2020-06-23,90.50215148925781,242.24000549316406,198.35409545898438,200.3560028076172
2020-06-24,88.90460205078125,234.02000427246094,194.35574340820312,192.1699981689453
2020-06-25,90.0848617553711,235.67999267578125,196.8117218017578,197.1959991455078
2020-06-26,87.31693267822266,216.0800018310547,192.87234497070312,191.947998046875
2020-06-29,89.32929992675781,220.63999938964844,194.94517517089844,201.8699951171875
2020-06-30,90.07498168945312,227.07000732421875,199.9259033203125,215.96200561523438
2020-07-01,89.90460968017578,237.5500030517578,201.0949249267578,223.92599487304688
2020-07-02,89.90460968017578,233.4199981689453,202.62744140625,241.73199462890625
2020-07-06,92.3095703125,240.27999877929688,206.9892578125,274.3160095214844
2020-07-07,92.02314758300781,240.86000061035156,204.58241271972656,277.97198486328125
2020-07-08,94.1663818359375,243.5800018310547,209.08175659179688,273.1759948730469
2020-07-09,94.57131958007812,244.5,210.5455322265625,278.8559875488281
2020-07-10,94.73676300048828,245.07000732421875,209.90695190429688,308.92999267578125
2020-07-13,94.29972839355469,239.0,203.4232177734375,299.4119873046875
2020-07-14,95.86021423339844,239.72999572753906,204.6806640625,303.3599853515625
2020-07-15,96.51949310302734,240.27999877929688,204.37611389160156,309.2019958496094
2020-07-16,95.33182525634766,240.92999267578125,200.3286590576172,300.12799072265625
2020-07-17,95.13922882080078,242.02999877929688,199.30699157714844,300.1679992675781
2020-07-20,97.14418029785156,245.4199981689453,207.87339782714844,328.6000061035156
2020-07-21,95.80343627929688,241.75,205.07362365722656,313.6719970703125
2020-07-22,96.07257843017578,239.8699951171875,208.0207977294922,318.46600341796875
2020-07-23,91.6996841430664,232.60000610351562,198.97296142578125,302.614013671875
2020-07-24,91.47251892089844,230.7100067138672,197.75482177734375,283.3999938964844
2020-07-27,93.64044189453125,233.5,200.25991821289062,307.9200134277344
2020-07-28,92.10216522216797,230.1199951171875,198.46212768554688,295.2980041503906
2020-07-29,93.86761474609375,233.2899932861328,200.46620178222656,299.8219909667969
2020-07-30,95.00343322753906,234.5,200.3090057373047,297.49798583984375
2020-07-31,104.94921112060547,253.6699981689453,201.3994598388672,286.1520080566406
2020-08-03,107.59367370605469,251.9600067138672,212.7263946533203,297.0
2020-08-04,108.31221771240234,249.8300018310547,209.53363037109375,297.3999938964844
2020-08-05,108.70479583740234,249.1199951171875,209.18983459472656,297.0039978027344
2020-08-06,112.49742126464844,265.2799987792969,212.53977966308594,297.9159851074219
2020-08-07,109.9397201538086,268.44000244140625,208.7379150390625,290.5419921875
2020-08-10,111.53766632080078,263.0,204.58241271972656,283.7139892578125
2020-08-11,108.22055053710938,256.1300048828125,199.7981719970703,274.87799072265625
2020-08-12,111.81719207763672,259.8900146484375,205.50584411621094,310.9519958496094
2020-08-13,113.79607391357422,261.29998779296875,205.02447509765625,324.20001220703125
2020-08-14,113.69466400146484,261.239990234375,205.220947265625,330.1419982910156
2020-08-17,113.3978271484375,261.1600036621094,206.57667541503906,367.12799072265625
2020-08-18,114.34274291992188,262.3399963378906,207.76536560058594,377.4179992675781
2020-08-19,114.4862060546875,262.5899963378906,206.50486755371094,375.70599365234375
2020-08-20,117.02661895751953,269.010009765625,211.31051635742188,400.3659973144531
2020-08-21,123.05728149414062,267.010009765625,209.77427673339844,409.9960021972656
2020-08-24,124.52906799316406,271.3900146484375,210.43406677246094,402.8399963378906
2020-08-25,123.50748443603516,280.82000732421875,213.17172241210938,404.6679992675781
2020-08-26,125.18705749511719,303.9100036621094,217.78038024902344,430.6340026855469
2020-08-27,123.69052124023438,293.2200012207031,223.12767028808594,447.75
2020-08-28,123.49017333984375,293.6600036621094,225.42218017578125,442.67999267578125
2020-08-31,127.67797088623047,293.20001220703125,222.09365844726562,498.32000732421875
2020-09-01,132.7637176513672,295.44000244140625,223.80715942382812,475.04998779296875
2020-09-02,130.01307678222656,302.5,228.1204071044922,447.3699951171875
2020-09-03,119.60411834716797,291.1199951171875,213.9890594482422,407.0
2020-09-04,119.68327331542969,282.7300109863281,210.98553466796875,418.32000732421875
2020-09-08,111.62918090820312,271.1600036621094,199.5721435546875,330.2099914550781
2020-09-09,116.08169555664062,273.7200012207031,208.07061767578125,366.2799987792969
2020-09-10,112.29212188720703,268.0899963378906,202.24082946777344,371.3399963378906
2020-09-11,110.8178482055664,266.6099853515625,200.92124938964844,372.7200012207031
2020-09-14,114.14238739013672,266.1499938964844,202.28024291992188,419.6199951171875
2020-09-15,114.32048034667969,272.4200134277344,205.598876953125,449.760009765625
2020-09-16,110.94647216796875,263.5199890136719,201.92572021484375,441.760009765625
2020-09-17,109.17536163330078,254.82000732421875,199.81834411621094,423.42999267578125
2020-09-18,105.7123031616211,252.52999877929688,197.3367156982422,442.1499938964844
2020-09-21,108.9181137084961,248.14999389648438,199.45394897460938,449.3900146484375
2020-09-22,110.62985229492188,254.75,204.2595977783203,424.2300109863281
2020-09-23,105.9893569946289,249.02000427246094,197.5336456298828,380.3599853515625
2020-09-24,107.07774353027344,249.52999877929688,200.09405517578125,387.7900085449219
2020-09-25,111.0948715209961,254.82000732421875,204.6535186767578,407.3399963378906
2020-09-28,113.7466049194336,256.82000732421875,206.2488250732422,421.20001220703125
2020-09-29,112.88579559326172,261.7900085449219,204.10202026367188,419.07000732421875
2020-09-30,114.5876235961914,261.8999938964844,207.12525939941406,429.010009765625
2020-10-01,115.55728149414062,266.6300048828125,209.2228240966797,448.1600036621094
2020-10-02,111.82707214355469,259.94000244140625,203.04833984375,415.0899963378906
2020-10-05,115.27034759521484,264.6499938964844,207.1745147705078,425.67999267578125
2020-10-06,111.96560668945312,258.6600036621094,202.77261352539062,413.9800109863281
2020-10-07,113.86534118652344,258.1199951171875,206.63290405273438,425.29998779296875
2020-10-08,113.75650024414062,263.760009765625,207.37142944335938,425.9200134277344
